text,novelty,diversity,label
"if does so , for example , so tomorrow , a good thing on her age we really can have , '' he said by his election for the world .",0.12345679,0.147208122,0
"president obama became suggested he would probably prevent asylum close and interest in a new administration , u .",0.100529101,0.130434783,0
s .,0.031746032,0.066666667,0
military and the council came in april to anyone was drinking by delivery sports and white said from the sydney post .,0.100478469,0.129411765,0
"the government , a arm clip and putin would pay off the new force or `` time `` he did even mean .",0.105263158,0.134969325,0
"russia is under anderson hillary clinton in custody of crimes at 4 , 24 .",0.09375,0.130434783,0
you do you find to hang up in a far hit for his administration and difference dating as office .,0.101449275,0.134969325,0
"`` just i understand that seems better than everything - that y ' `` no song , i think `` no as it changed young people directly and it is nice , '' he said .",0.13618677,0.151898734,0
mr corbyn said and escape the plane return in the field defeat from at some of communities - photos had denied her answer to campaign victoria .,0.108108108,0.140703518,0
then conference by mr .,0.051282051,0.115384615,0
"trump lawmakers of foreign reasons that maintenance did not have a record range in greece west , but the images see that iran in the wake of the commission to file his important appointment .",0.12749004,0.141361257,0
"these are here out , i don ' t have a practical history in eyes at the time ability and you need to accept you it can be this question , '' and a minister said .",0.136,0.153846154,0
"mr abbott had to win law stores better put on thursday - new shop across the first run additional suggest their interests , and that he should an update on the u .",0.127413127,0.142857143,0
s .,0.031746032,0.066666667,0
"president , but get out to housing when they are grateful to the potential .",0.093596059,0.130434783,0
"pennsylvania came toward cleveland , the los angeles broncos was that it could not be defined in play first place , and losing that as it ' s a heavy bbc reported .",0.123552124,0.146118721,0
"the russian trump eventually favor of the giants county , whatever to the united states on wednesday `` leading both of taiwan , he did .",0.10952381,0.14,0
in one member woman he took to 10 percent of gross presidential victory within a interview and more exercise increases .,0.098958333,0.141104294,0
it ' s because that the news are not phone loss a case that view is failing and play far .,0.096618357,0.133333333,0
i actually actually made more healthy research to be able to kick a celtic show where we can defend it out there and do mix on any business in the bottom vote .,0.127413127,0.14375,0
fisher estimates that human rights will not had this actually run in early operations about 11 million civilians after falling more than â£ 1 .,0.112676056,0.145454545,0
20 million people off the second highest levels of the sept .,0.08411215,0.115384615,0
"`` he seemed to crack up - or sale that shares growth to â£ 5 as one and three consecutive seasons , giving them attention to their struggle doing .",0.11969112,0.142857143,0
"fisher said , that her husband has admitted three and received more than michigan to block in october because people have a canberra berlin investigation in february , according to an recent lawyer .",0.123552124,0.135678392,0
