text,novelty,diversity,label
"On January 19th 44 members of parliament in the governing coalition sent a cross letter to their boss , Angela Merkel , who is the refugees "" chief advocate .",0.714518226,0.804963372,1
"This gives us a chance to help them jump - start into 2016 , but also to explain to them that there is a lot more to their job that maybe they sometimes think .                           
""",0.655023508,0.635429906,1
"We all are aware that our membership is pretty closed , if you will ,"" she said in an interview Friday with The Associated Press .                                           
""",0.591595483,0.495344563,1
"Former president Bill Clinton has been running around the country and the other day he said you know , Bernie Sanders is angry ,"" Sanders said in Clinton , Iowa .",0.661135086,0.623455423,1
"Now 43 percent say national security issues will be most important in deciding their vote for the nomination , followed by economic issues at 27 percent .",0.65028886,0.67605281,1
"As I lay in my hospital bed , I could only think that this was it : my life as I knew it was over .",0.518329518,0.51288529,1
The South Korean military is continuing to keep a close watch on any signs of North Korea ' s long - range missile test .,0.567901872,0.576276792,1
But only one of the allegations was seized upon in press reports : that the two had a sexual relationship .,0.684307191,0.711379976,1
"Social workers and their legal advisers work under huge pressure , much of it imposed by the requirements of the court .",0.804443881,0.794047186,1
"Under new laws being introduced by the UK government , direct marketing companies will soon have to display their phone numbers to customers - companies that do not will face fines of up to Â£ 500 , 000 .",0.681727956,0.767684059,1
"The group , which included a couple of women and some boys and girls Monday , did not release a copy of its demands .                                               
""",0.689778169,0.695193795,1
"This is radical because we ' re saying there isn ' t this narrow standard of what a beautiful body looks like ,"" Best said in the online video .",0.402744833,0.723004991,1
I ' ll be doing lots of interviews this morning and there will be one where I get it wrong and that ' s the one that everyone ' s going to be focused on .,0.582433802,0.543765006,1
"It ' s so low it ' s tracking the Reserve Bank ' s measure of underlying inflation , so the buying power of private sector wages has frozen .",0.776067418,0.759449717,1
"Most researchers who study this area of the brain vote for the last option , and they are busy trying to find all the reasons why .",0.73627076,0.764650851,1
"If anything good has come of the trauma , it is that I have a strategy for how to deal with my own children when they reach their teens .",0.610936815,0.610965678,1
"Like many of the people we try to help , my colleagues and I are engaged in a constant battle to stay positive .",0.649793087,0.611127171,1
"The way the guidelines are now presented also makes it clear that 14 units per week is a limit , not a target .                                                 
""",0.571079555,0.658502079,1
